,country,year,div,fa_risky_frac,fl_risky_frac,fa_safe_frac,fl_safe_frac,fdia_frac,fdil_frac,risky_frac_assets,safe_frac_liabilities,weight1,weight2
5017,NAM,1989,44.1484700004,1.76167286572,39.2228958669,33.7561800683,13.5561911999,1.28768016643,39.2228958669,4.95996441281,25.6847777279,5853.0584853,2604.72301658
5018,NAM,1990,44.4951068378,1.97380068355,36.9735163758,36.0923553565,13.9505412598,1.43805478373,36.9735163758,5.18518518518,27.3947951274,6247.7383486,2837.95509599
5019,NAM,1991,43.189775419,2.39840153077,35.4023594912,36.9102307147,11.6685591014,1.64165397399,35.4023594912,6.10146269093,24.7893167379,6437.34666293,2854.24154851
5020,NAM,1992,43.9310011439,2.17564964929,37.2423378448,37.2012597997,11.242754994,1.41815906459,37.2423378448,5.52519148846,23.1880653119,6274.87274282,3013.85465218
5021,NAM,1993,32.3679331813,1.6966016978,20.2671877344,33.376744887,9.39533204349,1.07638173752,20.2671877344,4.83729630334,31.674086065,6957.7356331,2891.29702758
5022,NAM,1994,32.9196294047,1.29444052185,20.5157975447,34.4219579872,9.60706275578,0.202482316268,20.5157975447,3.62421905873,31.8929300205,7368.34939031,3253.5143815
5023,NAM,1995,31.3257831912,1.25113347219,20.348068925,30.8244295167,10.2279344685,0.176400019578,20.348068925,3.90058148823,33.4508547009,8266.81088297,3503.17066446
5024,NAM,1996,26.4061921705,1.05207188411,18.2856374485,24.6367477631,8.8379272454,0.159642748584,18.2856374485,4.09544657389,32.583944423,8277.31712522,3493.85532073
5025,NAM,1997,25.4785964013,2.16045552687,19.199491579,20.4766571529,9.12058854369,0.545128794743,19.199491579,9.54386523329,32.2053769063,8714.25712784,3635.75195885
5026,NAM,1998,26.7353297738,2.96659063873,23.0761207956,18.1314438293,9.296504284,0.617652593572,23.0761207956,14.0609810986,28.7171777424,8097.97123504,3396.66642563
5027,NAM,1999,24.7713096193,4.1538131457,23.255331896,13.498218298,8.63525589892,0.615290887227,23.255331896,23.5316437031,27.0777570939,8345.58370153,3383.55335264
5028,NAM,2000,18.4660153607,7.29455474347,14.3530104221,6.31772446134,8.96674109454,0.505480817152,14.3530104221,53.5880482153,38.4512720392,9755.64580267,3911.3520684
5029,NAM,2001,13.8529340662,7.33534475035,8.33021763754,4.3179120487,7.72239369572,0.117039178751,8.26384286061,62.9467356366,48.1067754984,9032.94661488,3549.60886192
5030,NAM,2002,31.7198173884,9.8805090409,26.7889418739,10.3982704227,16.3719134394,0.279080350333,25.9109060169,48.7233911619,37.9323192754,8642.98653184,3368.99158465
5031,NAM,2003,31.6768543847,11.4672520231,24.9208072587,13.3316699303,13.6339795571,0.279417380374,24.8716998445,46.2409295236,35.3626117095,13501.1143378,4931.59014898
5032,NAM,2004,31.6208468787,11.2375442679,26.2989535345,12.5783804463,13.1268155087,0.364762272912,26.2547298164,47.185000804,33.2950144722,18143.7675941,6617.00181398
5033,NAM,2005,22.4496544427,14.8473841993,12.3455279071,8.56735185599,9.13904492307,0.126885102003,12.1306805447,63.4104273661,42.5377083144,19834.7061598,7258.3231161
5034,NAM,2006,24.306181756,14.5062786988,12.5205849808,11.7494283604,9.83607147202,0.0320448348721,12.2024236623,55.2500020895,43.9961650473,21938.9235961,7978.38111638
5035,NAM,2007,25.9143245082,13.0488904852,13.8978326765,16.8193403678,8.06258548689,0.0557009122745,13.7459474877,43.6881934837,36.7141710459,25823.1516803,8811.68647078
5036,NAM,2008,22.3817242531,7.8023398823,13.5725937457,16.2704220093,7.11809286888,0.0404718237525,12.5967122139,32.4114861328,34.4024004687,27172.3849948,8829.93982888
5037,NAM,2009,23.7909383534,10.1455579411,9.71861209131,20.312341508,7.40536516626,0.202190369792,9.25720198219,33.3101038634,43.2455909913,29326.0567976,8859.32106876
5038,NAM,2010,25.7729038711,6.23554912659,14.8128080529,21.4086928215,9.08875774105,0.132144871385,13.9572841537,22.5564120669,38.025783831,36785.807622,11068.8906042
5039,NAM,2011,20.7215915048,5.86854827057,10.698576693,15.7665462055,9.10951184062,0.062008289796,9.94879839448,27.1251335513,45.9888485713,46079.8999269,12679.9298894
5040,NPL,1970,9.58432098048,0.0,0.0,17.5916539522,1.5769880088,0.0,0.0,0.0,100.0,480.757702618,913.432257703
5041,NPL,1971,10.1628247062,0.0,0.831307242795,17.9717198238,1.5226223459,0.0,0.831307242795,0.0,64.6842774403,507.527213893,884.22184737
5042,NPL,1972,10.0395956258,0.0,0.72927285202,17.5548862017,1.79503219796,0.0,0.72927285202,0.0,71.1099555093,582.562607486,988.251002765
5043,NPL,1973,10.3670008742,0.0,0.629746607561,17.5721699811,2.53208515968,0.0,0.629746607561,0.0,80.0828553219,679.55635456,1056.83721884
5044,NPL,1974,9.22296915127,0.0,1.00321884452,14.6784502538,2.7642692042,0.0,1.00321884452,0.0,73.3716781168,888.031941197,1338.9110895
5045,NPL,1975,7.85611269608,0.0,0.904332432954,11.7317157553,3.07617720394,0.0,0.904332432954,0.0,77.2809887314,1020.07614147,1395.38949797
5046,NPL,1976,10.8793534193,0.0,0.937521859945,16.1733266058,4.64785837286,0.0,0.937521859945,0.0,83.2147173358,953.706334189,1242.37254825
5047,NPL,1977,12.2489618538,0.0,0.792767015213,15.7354698884,7.96968680393,0.0,0.792767015213,0.0,90.9526825296,1173.44670181,1406.5504509
5048,NPL,1978,11.1505771344,0.0,0.609884864031,14.8251856056,6.86608379926,0.0,0.609884864031,0.0,91.8420623266,1519.15203216,1657.72593946
5049,NPL,1979,11.3148026196,0.0,0.52996952108,14.5695406239,7.53009509428,0.0,0.52996952108,0.0,93.4247484807,1816.995806,1883.59136058
5050,NPL,1980,11.2903610144,0.0,0.479769436364,12.8431223988,9.25783019366,0.0,0.479769436364,0.0,95.0730215393,2140.78134371,1979.90801159
5051,NPL,1981,12.0650195542,0.0,0.41649153998,12.5277977308,11.1857498377,0.0,0.41649153998,0.0,96.4102493094,2466.80156016,2315.33295709
5052,NPL,1982,13.3576889467,0.0,0.412629593282,12.2211847902,14.0815635099,0.0,0.412629593282,0.0,97.1531385684,2562.83825294,2339.95169288
5053,NPL,1983,13.4153031226,0.0,0.378421958274,8.87176466001,17.5804196268,0.0,0.378421958274,0.0,97.8928375949,2807.73381676,2560.06627257
5054,NPL,1984,12.6897581693,0.0,0.407978770747,7.02058614865,17.9509514193,0.0,0.407978770747,0.0,97.7777639191,2917.32556482,2707.9102908
5055,NPL,1985,13.5912162718,0.0,0.40816465796,5.5427589541,21.2315089316,0.0,0.40816465796,0.0,98.1138132409,3225.50957388,2812.45002047
5056,NPL,1986,16.6387302372,0.0,0.429107497312,7.33172090266,25.5166320744,0.0,0.429107497312,0.0,98.3461350326,3458.01782268,3060.41361134
5057,NPL,1987,20.3088645802,0.0,0.429330733076,9.73473404604,30.4536643812,0.0,0.429330733076,0.0,98.6098151054,3922.29276666,3174.70903327
5058,NPL,1988,19.6938855715,0.0,0.357743162535,10.4348661802,28.5951618004,0.0,0.357743162535,0.0,98.7643963084,4830.2614457,3743.42610194
5059,NPL,1989,22.0486719153,0.0,0.362546290188,10.9627881852,32.7720093552,0.0,0.362546290188,0.0,98.9058362693,5054.73800588,3784.4523964
5060,NPL,1990,23.3650442546,0.0,0.43047987318,12.8543650411,33.4452435949,0.0,0.43047987318,0.0,98.7292378461,5886.88903558,3894.31198236
5061,NPL,1991,22.8753365881,0.0,0.414314356177,13.7559804786,31.5803783415,0.0,0.414314356177,0.0,98.7050528658,6609.49478136,4261.35865832
5062,NPL,1992,23.2951625887,0.0,0.400407234803,15.1002670766,31.089650866,0.0,0.400407234803,0.0,98.7284646045,6732.11502146,3872.01197331
5063,NPL,1993,22.6095259655,0.0,0.331979992734,16.1719493024,28.7151226358,0.0,0.331979992734,0.0,98.8570977389,7874.5364427,4158.35335085
5064,NPL,1994,25.4188450284,0.0,0.331827756545,17.2590421694,33.2468201309,0.0,0.331827756545,0.0,99.0117894036,8118.55553157,4343.557996
5065,NPL,1995,20.371240428,0.0,0.265536126451,12.8461680483,27.6307766814,0.0,0.265536126451,0.0,99.0481318148,10034.6472182,4715.69714545
5066,NPL,1996,17.4264973892,0.0,0.426817739445,10.8817041246,23.5444729144,0.0,0.426817739445,0.0,98.2194628332,11518.6808105,4860.75321618
5067,NPL,1997,15.6555018814,0.0,0.548703448027,10.2227955062,20.5395048087,0.0,0.543249378122,0.0,97.3980556274,13027.377898,5283.81924407
5068,NPL,1998,15.0526000589,0.0,0.60304113524,9.26825861081,20.2339003717,0.0,0.599399382911,0.0,97.1059037861,14725.6609177,5253.48091228
5069,NPL,1999,15.6259406507,0.0,0.581833722109,9.37871199335,21.291335586,0.0,0.579582653839,0.0,97.339966084,16013.788779,5403.57339865
5070,NPL,2000,14.309199118,0.0,0.48927860629,9.54599035401,18.5831292756,0.0,0.488244024594,0.0,97.4346259302,16961.948245,5730.67310782
5071,NPL,2001,12.8631675052,0.0,0.557064534689,9.10413270584,16.0651377699,0.0,0.557064534689,0.0,96.6486719119,18360.8368061,5890.84116914
5072,NPL,2002,12.7207970658,0.0,0.484186751762,8.21480341514,16.7426039647,0.0,0.484186751762,0.0,97.1893386311,19542.0801338,5975.89814067
5073,NPL,2003,13.9854915399,0.0,0.595848569138,10.0738075708,17.30132694,0.0,0.595848569138,0.0,96.6707117062,19784.9430363,6327.86894839
5074,NPL,2004,11.981476719,0.0,0.486388716959,9.30209852318,14.1744661978,0.0,0.472270691998,0.0,96.6823986747,25044.5151209,7273.93473669
5075,NPL,2005,9.99493622087,0.0,0.424470143423,8.50919798634,11.056204312,0.0,0.4075817557,0.0,96.3027420987,29720.356889,8179.96011483
5076,NPL,2006,9.17485248229,0.0,0.348664483868,8.25945215845,9.74158832226,0.0,0.348121237761,0.0,96.5445416426,35587.5116156,9043.72153485
5077,NPL,2007,8.4260684812,0.0,0.44387015331,7.69561227462,8.71265453447,0.0,0.347210463001,0.0,95.1524167908,42097.7586269,10325.6145897
5078,NPL,2008,7.87381492332,0.0,0.342101298665,8.03875982722,7.36676872076,0.0,0.269715613754,0.0,95.5622380738,50027.6589124,12545.4344064
5079,NPL,2009,8.90174791883,0.0,0.448230844552,9.98620725946,7.36905773365,0.0,0.37323655196,0.0,94.2661596784,47396.532565,12854.8370708
5080,NPL,2010,8.29687350629,0.0,0.472915904022,9.33013689138,6.79069421718,0.0,0.409643797609,0.0,93.4892443822,56236.3071117,15955.7051362
5081,NPL,2011,7.21359214749,0.0,0.383276239828,8.77706468562,5.26684336953,0.0,0.302345198232,0.0,93.216493343,70234.2760013,18977.252193
5082,NLD,1970,20.9516787454,14.1925936043,8.37005493742,10.1443329249,9.19637602407,11.4347021634,2.91599927268,58.31711571,52.3519891105,102204.292059,34158.76
5083,NLD,1971,21.4919941299,14.0663183561,8.15166238018,10.9378851299,9.8281223936,11.0430494098,3.49798399779,56.2558146032,54.6620691919,118445.007321,39753.86
5084,NLD,1972,20.3211778622,12.3827153336,8.27651488616,10.7609648995,9.22216060499,9.05745183053,3.4692614208,53.5036571923,52.7020494188,148258.618887,49349.76
5085,NLD,1973,17.9401591204,9.70600480463,6.64323006457,10.9582885428,8.5727948288,7.37658438547,3.44985857122,46.9699333117,56.3405678479,200457.888418,68495.39
5086,NLD,1974,17.5347081065,9.0216566106,5.83880505853,11.3978582183,8.81109632555,7.45026061474,3.80958621337,44.181542442,60.144407082,233746.423646,80613.91
5087,NLD,1975,17.2008201275,8.64073052031,5.73682120299,11.1287947593,8.89529377252,6.76903060055,3.33422835474,43.7073242686,60.7929461148,279191.013226,93647.71
5088,NLD,1976,19.1526199016,8.52143053474,6.10633909601,13.3110194508,10.3664507216,6.66023295955,3.67492894115,39.0310319749,62.9307532992,297936.125855,102511.3
5089,NLD,1977,18.9149930157,8.14552113606,5.76908306552,13.1334310356,10.7819507941,6.68622269654,3.49066554694,38.2797097824,65.1436694865,361255.255271,120601.8
5090,NLD,1978,19.1448795899,7.80084216417,5.50323386315,13.3710141973,11.6146689551,6.49001939292,3.38203364067,36.8453385995,67.8510041705,454788.81471,147363.81
5091,NLD,1979,19.6882702862,7.94837452476,5.52811476258,13.5995319267,12.3005193583,6.83942727817,3.43492363303,36.8869919808,68.9930550759,531728.096173,168858.8
5092,NLD,1980,20.5409364334,8.24385309913,5.35041121635,14.4439990853,13.0436094661,7.08288786157,3.22202055056,36.3359785321,70.9122257242,569344.404341,181007.292924
5093,NLD,1981,22.3074559663,8.77467945584,5.44538942502,15.5627588439,14.8320842078,7.61971852889,3.48542163985,36.054244279,73.1456219664,506609.430598,152723.400237
5094,NLD,1982,22.7046207467,8.93964492045,5.73645039184,15.5885087093,15.1446374718,7.69644645005,3.48148446989,36.44646497,72.5280098944,497479.212964,146934.87112
5095,NLD,1983,24.2390772734,9.61329503721,6.7372681658,17.6332213809,14.4943699629,8.07502225303,3.49341125099,35.2826573852,68.2677892071,455327.876591,142493.404949
5096,NLD,1984,26.2619123868,10.6484822699,7.88729880065,18.9872440974,15.0007996056,9.05121960512,4.12326225408,35.9312342741,65.5397374624,411532.050882,133742.286949
5097,NLD,1985,34.9467660156,13.4108146259,12.0608868986,25.0434901526,19.3783403541,10.9993523982,5.74516663655,34.8746771087,61.6374575569,403845.839825,134344.624292
5098,NLD,1986,34.0419741754,13.0773873485,12.2214997344,23.4930263849,19.292034883,10.0198181642,5.94462410972,35.7594733378,61.218251514,562389.333169,186825.03888
5099,NLD,1987,34.5759781524,13.0038490186,11.2249478015,24.0603927629,20.8627667218,10.081924266,6.2493705986,35.0846217098,65.0179267415,708048.795629,227325.74168
5100,NLD,1988,32.4971984305,12.6844151197,10.9633869966,22.4059873966,18.9406073482,9.48287546183,5.68115450079,36.1478188054,63.3380515319,765739.0214,243117.691154
5101,NLD,1989,39.2027735451,15.8116081431,14.2730325411,26.0061294592,22.3147769468,11.5504942967,7.07750082317,37.8107689456,60.9896499931,757030.731368,239551.44434
5102,NLD,1990,39.100953689,14.2698226554,12.6971006455,27.5090475329,23.7259365442,10.8839575088,6.99781984652,34.1555972938,65.1399179609,929570.480609,295570.296843
5103,NLD,1991,41.2515954928,15.7250965788,13.7119200136,28.2338127848,24.8323616084,11.570944518,7.15195392845,35.7722627938,64.4255400891,958487.930216,304441.397961
5104,NLD,1992,39.8965080046,15.4321363925,13.0965265027,26.5253990591,24.7389540549,11.3041087997,6.95082022863,36.7803690717,65.3855949239,1026802.96008,336948.078163
5105,NLD,1993,41.947036812,16.3725561529,15.1952817557,27.8449258476,24.4813098677,10.9391984008,6.78251222567,37.0273371801,61.7021494691,1048230.30767,327679.900801
5106,NLD,1994,42.3620948271,19.1675086783,18.1130762447,21.3916540014,26.0519507298,13.0347767779,8.51721996273,47.2581468943,58.9877387483,1136254.1037,351982.210483
5107,NLD,1995,42.8368790002,18.5130257278,17.2237138726,26.1247064948,23.8123119052,12.0894503806,8.12505924771,41.4739387644,58.0278217831,1376844.10207,419347.922579
5108,NLD,1996,47.9027443663,21.5299877575,21.8466224655,27.2716151638,25.1572633459,13.8445392196,9.02936492032,44.1173782595,53.5216672231,1376263.13516,418105.912401
5109,NLD,1997,60.7109929159,26.8261703252,28.8437144859,34.632871938,31.1192290828,16.5099591195,10.1604224818,43.6488583899,51.8974340329,1184641.70751,387012.651212
5110,NLD,1998,83.5354873222,34.9426222068,41.1113431401,47.5801946772,43.4368146203,19.8977675713,14.2910202955,42.3429828576,51.3752348613,1174194.35069,403201.760348
5111,NLD,1999,99.4028224326,50.6982591093,54.0658460979,46.8129100158,47.2286296422,24.0457267156,17.7183522627,51.9922584912,46.6250793018,1125955.61979,411996.576372
5112,NLD,2000,129.538266177,65.6332119744,69.0303260766,60.1538259139,64.2591683899,34.0786893113,27.1919654258,52.178040819,48.2102274055,963587.18563,386204.0958
5113,NLD,2001,137.198670353,66.5365507685,67.0308418963,67.3552061001,73.4747419404,36.1245630729,30.7657648049,49.6942846405,52.2931117284,980283.333901,400998.330657
5114,NLD,2002,162.48818615,72.1498443223,73.5242426659,83.6078145167,95.6944707952,41.7214197233,36.8224222879,46.3218597789,56.5507613419,1078360.72123,439357.018202
5115,NLD,2003,145.550571018,70.9513499491,62.0968264162,73.8569370723,84.1960285982,39.7087256868,32.7954087577,48.9967469463,57.5530695535,1417962.58114,539342.521988
5116,NLD,2004,142.573840895,68.2864355439,58.1578020518,74.6950357819,84.0084084132,37.1093095979,30.6229308788,47.7589403094,59.0916844012,1682542.90447,610691.1138
5117,NLD,2005,141.37950269,67.3091384303,62.4295086619,73.2962137056,79.7241445812,36.4445220062,27.1344859317,47.8709646595,56.0830782483,1794187.36267,639579.337285
5118,NLD,2006,148.36588954,68.4294629111,61.8593877667,80.1705940799,86.2723343232,38.2220213659,26.3936221893,46.0494190222,58.2402831115,2084438.50729,678321.365779
5119,NLD,2007,153.798532343,69.0580134494,63.0201677021,83.3758972484,92.1429862858,38.1390321522,31.0355509997,45.3035765685,59.3845793396,2537549.73895,783692.446798
5120,NLD,2008,109.502682459,51.0438988834,40.286875604,58.7473750746,68.9272153568,29.3577256274,21.2986241892,46.4917630002,63.1120167282,3013692.21448,874906.329754
5121,NLD,2009,114.024171455,55.406084345,42.1905244235,60.4144066759,70.0373274655,31.5958779884,21.3677026664,47.8378945355,62.4063690845,2906760.30875,798400.217496
5122,NLD,2010,109.254475825,56.1369722631,39.8222914473,55.581062076,66.9686258646,30.0670148822,18.412044262,50.2488005586,62.7100389718,3022481.73558,781195.563599
5123,NLD,2011,102.486047961,53.6999352384,36.908586676,52.2053708565,62.158203151,27.4939912176,16.4429801841,50.7056135509,62.7437340602,3316926.18989,837589.864798
5124,,1970,,,,,,,,,,,378.313610558
5125,,1971,,,,,,,,,,,436.828282064
5126,,1972,,,,,,,,,,,509.395017957
5127,,1973,,,,,,,,,,,544.464887626
5128,,1974,,,,,,,,,,,643.721400081
5129,,1975,,,,,,,,0.0,,,816.65215661
5130,,1976,,,,,,,,0.0,,,798.313552673
5131,,1977,,,,,,,,0.0,,,837.620086508
5132,,1978,,,,,,,,0.0,,,846.004701619
5133,,1979,,,,,,,,0.0,,,1047.22569632
5134,,1980,,,,,,,,0.0,,,1182.46392454
5135,,1981,,,,,,,,,,,974.628707826
5136,,1982,,,,,,,,,,,904.599891351
5137,,1983,,,,,,,,0.0,,,823.857891055
5138,,1984,,,,,,,,0.0,,,796.066180411
5139,,1985,,,,,,,,0.0,,,854.820851005
5140,,1986,,,,,,,,0.0,,,1201.32157079
5141,,1987,,,,,,,,0.0,,,1488.09315782
5142,,1988,,,,,,,,0.0,,,2072.77543383
5143,,1989,,,,,,,,0.0,,,2185.08297613
5144,,1990,,,,,,,,0.0,,,2529.44043662
5145,,1991,,,,,,,,0.0,,,2653.78063899
5146,,1992,,,,,,,,0.0,,,2923.88344548
5147,,1993,,,,,,,,0.0,,,2822.33124622
5148,,1994,,,,,,,,0.0,,,3038.72840929
5149,,1995,,,,,,,,0.0,,,3628.44067094
5150,,1996,,,,,,,,0.0,,,3606.9684869
5151,,1997,,,,,,,,0.0,,,3543.10658521
5152,,1998,,,,,,,,0.0,,,3556.30464701
5153,,1999,,,,,,,,0.0,,,3646.46402012
5154,,2000,,,,,,,,0.0,,,3411.54028733
5155,,2001,,,,,,,,0.0,,,3294.85270238
5156,,2002,,,,,,,,2.68903999962,85.4439733094,,3722.48051955
5157,,2003,,,,,,,,11.2702578317,79.6459160799,,4904.33529739
5158,,2004,,,,,,,,5.57331424534,80.6397691167,,5884.44533553
5159,,2005,,,,,,,,8.88661046889,82.1350282595,,6236.14701185
5160,,2006,,,,,,,,10.6338947297,65.0418078441,,6972.95960168
5161,,2007,,,,,,,,7.20844063802,64.4191611035,,8808.26612133
5162,,2008,,,,,,,,11.8731084325,52.3157831853,,9127.72929831
5163,,2009,,,,,,,,14.0254982909,46.189016093,,8755.70615098
5164,,2010,,,,,,,,19.7452256178,35.4517781308,,8855.20166059
5165,,2011,,,,,,,,22.7167158302,31.1298523963,,9858.86640553
5166,NZL,1970,9.40309007647,0.252110310301,10.8030163024,2.90870729826,4.84234624196,0.252110310301,10.8030163024,7.97611066256,30.9506809333,15235.3548568,6444.955033
5167,NZL,1971,9.39962046458,0.291003559754,9.92936282878,3.82138342908,4.75749111154,0.291003559754,9.92936282878,7.0762688566,32.3928537103,18309.3366726,7620.812907
5168,NZL,1972,8.77544966779,0.249179466397,8.14762396018,4.88622573216,4.26787017685,0.249179466397,8.14762396018,4.85218705755,34.3753549375,22510.3205893,9318.312563
5169,NZL,1973,8.01482521566,0.285815163421,7.51169490573,4.51547366826,3.7166666939,0.285815163421,7.51169490573,5.95288418257,33.1007036149,29215.0793057,12288.13358
5170,NZL,1974,7.51802040426,0.304729109235,6.10069620642,2.89835468947,5.7322608034,0.304729109235,6.10069620642,9.51361651415,48.4431811816,34048.451724,13757.26348
5171,NZL,1975,7.83099052691,0.330547897431,4.94982597662,2.19927041684,8.18233676294,0.330547897431,4.94982597662,13.0660725937,62.3076101417,36662.1445102,13803.60057
5172,NZL,1976,9.0054560715,0.448190311989,5.10540173052,2.46981774295,9.98750235753,0.448190311989,5.10540173052,15.3594610964,66.1734964939,36193.4245593,13671.43674
5173,NZL,1977,9.88928050544,0.532781859268,5.27486267331,2.47024746837,11.5006690099,0.532781859268,5.27486267331,17.74148039,68.5562116724,40415.6619378,14061.01243
5174,NZL,1978,8.70238228323,0.544130241358,4.40007035601,2.07424744351,10.3863165256,0.544130241358,4.40007035601,20.7811976287,70.2424237155,51716.765634,17026.88607
5175,NZL,1979,8.04436472482,0.547552251358,3.43274273323,2.07895616989,10.0294782952,0.547552251358,3.43274273323,20.8471538461,74.5009183404,61281.2181872,19606.83949
5176,NZL,1980,7.45895545355,0.61848101287,2.98221582846,1.55330594193,9.76390812383,0.61848101287,2.98221582846,28.4779780772,76.6029591457,71525.1159928,22383.18422
5177,NZL,1981,9.16623684818,0.685707749552,2.73554117268,2.0091063324,12.9021184417,0.685707749552,2.64831641803,25.4454566697,82.5067098266,74830.749594,23296.61418
5178,NZL,1982,11.4596992158,0.742435880051,2.78149770973,2.2060447548,17.189420087,0.742435880051,2.62540217394,25.1802867984,86.0722589816,76564.003541,23063.63027
5179,NZL,1983,13.2499538065,0.907047415232,3.10972726889,2.7959917002,19.6871412287,0.907047415232,2.65870829963,24.4946755073,86.3589717631,68580.4610445,22316.68374
5180,NZL,1984,17.0131850253,1.51269529728,2.96355427895,6.10565387203,23.4444666023,1.51269529728,2.1310673812,19.8559460017,88.7778251453,66279.1964128,22210.54761
5181,NZL,1985,21.6828645532,2.11345517261,4.67712773335,6.67794460668,29.8972015937,2.11345517261,2.54594351305,24.0400303213,86.4722531879,67652.1569806,22378.6584
5182,NZL,1986,28.5129494267,3.02601037567,7.07753660742,11.7248088721,35.1975429983,3.02601037567,2.70048826538,20.5141851774,83.258371898,79410.7625975,27232.1405
5183,NZL,1987,23.7973362294,2.93919084472,4.91950641812,9.40657655494,30.329398641,2.93919084472,2.58764094396,23.8072753971,86.0435199055,105068.857441,36671.90883
5184,NZL,1988,18.8685193249,2.82693730537,3.74980613716,7.57464261126,23.5856525961,2.60930362934,1.95238409611,27.1779607332,86.2822637302,126648.836498,45149.5297
5185,NZL,1989,25.759917753,4.93269233741,11.5821070532,7.70643637581,27.2985997396,4.49260454228,9.04207824181,39.0271548723,70.2111715331,124036.751048,43630.60479
5186,NZL,1990,26.1368915433,6.03968051908,12.3216898417,8.59264873685,25.3197639889,5.46752398337,10.6813269989,41.2762753861,67.2656377802,134606.779716,45288.80565
5187,NZL,1991,27.798336069,7.88892994791,15.9961318674,6.76288235886,24.9487279638,7.00741793477,13.7002921687,53.8426904654,60.932503046,129017.196841,43171.57845
